id_student,code_module,code_presentation,gender_num,imd_band_num,education_num,age_num,disability_num,num_of_prev_attempts,studied_credits,early_registration,reg_days_before,unregistered,total_clicks,active_days,avg_clicks_day,max_clicks_day,n_resources,click_density,avg_score,min_score,std_score,avg_tma_score,n_submitted,n_late,avg_submit_delay,risk_level,risk_label,final_result
632458,FFF,2014J,1,1.0,1,1,0,0,60,1,106.0,0,10674.0,245.0,4.421706710853355,74.0,213.0,43.56734693877551,88.16666666666667,70.0,8.155682161238968,82.6,12.0,1.0,-67.33333333333333,0,Low,Distinction
632556,FFF,2014J,1,8.0,2,0,0,0,60,1,22.0,0,1352.0,51.0,3.7041095890410958,82.0,93.0,26.50980392156863,74.18181818181819,51.0,10.361642551431522,71.5,11.0,1.0,-25.09090909090909,3,Very High,Fail
632597,FFF,2014J,1,6.0,2,0,0,0,60,1,22.0,0,995.0,15.0,5.349462365591398,93.0,75.0,66.33333333333333,68.5,23.0,21.051883958017108,48.8,12.0,6.0,0.5,1,Medium,Pass
632634,FFF,2014J,1,5.0,2,0,1,1,60,1,134.0,0,147.0,2.0,3.769230769230769,16.0,25.0,73.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,Very High,Withdrawn
632773,FFF,2014J,1,6.0,3,0,0,1,60,1,20.0,1,154.0,3.0,3.276595744680851,30.0,29.0,51.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,Very High,Withdrawn
632826,FFF,2014J,1,2.0,2,0,0,0,120,1,9.0,0,4110.0,177.0,3.4164588528678306,45.0,228.0,23.220338983050848,71.83333333333333,49.0,15.827670438670108,75.4,12.0,1.0,-85.75,0,Low,Pass
632836,FFF,2014J,0,3.0,1,0,0,0,60,1,25.0,0,4165.0,111.0,4.826187717265354,89.0,196.0,37.52252252252252,84.83333333333333,66.0,8.364789116869412,79.0,12.0,0.0,-18.75,0,Low,Pass
633079,FFF,2014J,0,9.0,4,0,0,0,60,1,10.0,0,3598.0,128.0,4.097949886104783,48.0,145.0,28.109375,83.88888888888889,70.0,9.803627446568498,77.6,9.0,1.0,-35.666666666666664,0,Low,Pass
633516,FFF,2014J,1,6.0,2,0,0,0,60,1,25.0,0,2977.0,105.0,3.821566110397946,63.0,136.0,28.35238095238095,79.83333333333333,55.0,10.936455577839677,70.4,12.0,0.0,-15.333333333333334,0,Low,Pass
633555,FFF,2014J,1,10.0,2,0,0,0,60,1,50.0,0,6003.0,210.0,4.463197026022304,88.0,209.0,28.585714285714285,93.16666666666667,81.0,5.2541469912879855,97.4,12.0,0.0,-67.5,0,Low,Distinction
633568,FFF,2014J,1,5.0,1,1,0,0,60,1,60.0,0,2608.0,168.0,2.9977011494252874,152.0,92.0,15.523809523809524,61.916666666666664,51.0,8.670308092809758,62.2,12.0,3.0,-69.91666666666667,1,Medium,Pass
633628,FFF,2014J,1,3.0,2,0,0,1,60,1,78.0,0,533.0,43.0,2.82010582010582,23.0,40.0,12.395348837209303,62.0,42.0,28.284271247461902,62.0,2.0,0.0,-0.5,3,Very High,Fail
633867,FFF,2014J,1,7.0,1,0,0,0,90,1,30.0,0,2980.0,139.0,3.643031784841076,90.0,149.0,21.43884892086331,82.91666666666667,74.0,6.6395280956806975,81.0,12.0,0.0,-68.33333333333333,0,Low,Pass
633931,FFF,2014J,1,4.0,2,1,0,0,90,1,100.0,0,7492.0,220.0,3.5456696639848557,133.0,297.0,34.054545454545455,88.83333333333333,75.0,6.520364369814888,91.4,12.0,0.0,-83.75,0,Low,Distinction
634088,FFF,2014J,1,,2,0,0,1,90,1,25.0,0,3040.0,129.0,3.6407185628742513,66.0,170.0,23.565891472868216,89.0,76.0,7.675225788801975,85.2,12.0,2.0,-11.333333333333334,0,Low,Distinction
634114,FFF,2014J,1,1.0,1,0,1,1,60,1,28.0,0,387.0,40.0,2.8666666666666667,39.0,40.0,9.675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,Very High,Fail
634512,FFF,2014J,1,1.0,1,0,0,0,60,1,25.0,0,2765.0,135.0,3.590909090909091,58.0,148.0,20.48148148148148,72.66666666666667,35.0,21.99431744792277,56.6,9.0,1.0,-26.666666666666668,1,Medium,Pass
634526,FFF,2014J,1,,2,0,0,1,90,1,3.0,0,5534.0,154.0,4.828970331588133,113.0,226.0,35.935064935064936,81.33333333333333,67.0,8.531581259525034,80.2,12.0,0.0,-15.916666666666666,0,Low,Pass
634601,FFF,2014J,0,6.0,2,0,0,0,90,1,60.0,0,720.0,28.0,3.4615384615384617,42.0,58.0,25.714285714285715,79.66666666666667,67.0,17.7857620959388,79.66666666666667,3.0,0.0,-0.3333333333333333,3,Very High,Fail
634749,FFF,2014J,1,9.0,1,1,0,0,90,1,63.0,0,11382.0,245.0,5.276773296244785,147.0,178.0,46.457142857142856,92.0,85.0,4.221158824088685,89.2,12.0,0.0,-89.08333333333333,0,Low,Pass
634888,FFF,2014J,1,1.0,1,0,1,0,60,1,150.0,0,2.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,Very High,Fail
634943,FFF,2014J,1,8.0,3,1,0,0,120,1,43.0,1,294.0,15.0,2.672727272727273,21.0,38.0,19.6,78.0,78.0,0.0,78.0,1.0,0.0,-1.0,3,Very High,Withdrawn
635079,FFF,2014J,1,5.0,2,1,0,1,60,1,23.0,0,44.0,1.0,14.666666666666666,23.0,2.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,Very High,Fail
635165,FFF,2014J,1,4.0,2,0,1,0,120,1,155.0,1,41.0,8.0,1.5769230769230769,5.0,12.0,5.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,Very High,Withdrawn
635184,FFF,2014J,1,3.0,1,0,0,0,60,1,50.0,0,2923.0,74.0,4.140226628895184,97.0,126.0,39.5,55.75,28.0,16.597508027630916,45.8,12.0,0.0,-60.166666666666664,3,Very High,Fail
635191,FFF,2014J,1,2.0,1,1,0,0,120,1,135.0,1,332.0,17.0,3.074074074074074,33.0,39.0,19.529411764705884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,Very High,Withdrawn
635271,FFF,2014J,0,3.0,2,0,0,0,60,1,135.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,Very High,Withdrawn
635410,FFF,2014J,1,5.0,2,0,1,0,150,1,115.0,0,273.0,16.0,2.650485436893204,75.0,29.0,17.0625,65.0,52.0,14.65150731722394,58.0,4.0,2.0,-56.0,3,Very High,Fail
635746,FFF,2014J,1,1.0,2,0,1,0,90,1,154.0,1,251.0,27.0,2.008,36.0,34.0,9.296296296296296,82.0,82.0,0.0,82.0,1.0,0.0,0.0,3,Very High,Withdrawn
635751,FFF,2014J,1,4.0,1,0,0,0,60,1,37.0,0,2138.0,75.0,4.8701594533029615,142.0,97.0,28.506666666666668,69.54545454545455,48.0,13.254158867039706,65.5,11.0,5.0,-41.54545454545455,3,Very High,Fail
635795,FFF,2014J,1,4.0,2,0,0,0,60,1,8.0,0,4820.0,136.0,4.762845849802371,86.0,188.0,35.44117647058823,81.41666666666667,64.0,8.061787906068,77.0,12.0,1.0,-15.75,0,Low,Pass
635903,FFF,2014J,1,5.0,1,0,0,0,60,1,129.0,0,977.0,44.0,3.772200772200772,39.0,74.0,22.204545454545453,83.25,78.0,7.365459931328117,83.25,4.0,2.0,4.0,3,Very High,Fail
635985,FFF,2014J,1,9.0,2,0,0,0,120,1,23.0,0,278.0,16.0,4.028985507246377,80.0,31.0,17.375,80.0,72.0,11.313708498984761,72.0,2.0,1.0,-111.5,3,Very High,Fail
636314,FFF,2014J,1,3.0,3,0,0,0,60,1,99.0,0,5437.0,157.0,4.287854889589905,117.0,190.0,34.63057324840764,75.66666666666667,50.0,12.27957160441189,81.6,12.0,0.0,-65.75,0,Low,Pass
636375,FFF,2014J,1,7.0,1,0,0,0,60,1,155.0,1,1276.0,47.0,4.2675585284280935,168.0,60.0,27.148936170212767,75.25,62.0,9.77667291737498,68.0,4.0,1.0,-88.5,3,Very High,Withdrawn
636400,FFF,2014J,0,7.0,2,0,0,0,60,1,115.0,0,4665.0,102.0,7.025602409638554,755.0,139.0,45.73529411764706,88.16666666666667,76.0,8.36478911686941,87.4,12.0,2.0,-41.583333333333336,0,Low,Pass
636407,FFF,2014J,1,1.0,3,1,0,0,120,1,79.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,Very High,Fail
636408,FFF,2014J,0,2.0,2,1,0,0,60,1,31.0,0,1636.0,62.0,4.249350649350649,114.0,51.0,26.387096774193548,64.33333333333333,46.0,12.58666923471982,64.2,12.0,1.0,-18.916666666666668,1,Medium,Pass
636469,FFF,2014J,1,7.0,2,0,0,0,60,1,102.0,0,4207.0,119.0,4.297242083758937,71.0,136.0,35.35294117647059,86.0,76.0,5.688904671695283,89.2,12.0,0.0,-22.916666666666668,0,Low,Distinction
636492,FFF,2014J,0,1.0,2,0,0,0,120,1,85.0,1,366.0,23.0,2.859375,35.0,38.0,15.91304347826087,46.0,46.0,0.0,46.0,1.0,0.0,-2.0,3,Very High,Withdrawn
636547,FFF,2014J,1,7.0,3,0,0,0,120,1,22.0,0,966.0,40.0,3.3195876288659796,62.0,98.0,24.15,69.5,46.0,17.69180601295413,69.5,4.0,3.0,11.25,3,Very High,Fail
636565,FFF,2014J,1,4.0,1,0,0,0,90,1,129.0,0,1125.0,60.0,3.676470588235294,99.0,59.0,18.75,76.91666666666667,62.0,8.229197832698947,82.2,12.0,0.0,-68.91666666666667,0,Low,Pass
636634,FFF,2014J,0,3.0,1,0,1,0,120,1,140.0,1,531.0,19.0,3.0170454545454546,75.0,56.0,27.94736842105263,58.0,58.0,0.0,58.0,1.0,0.0,-1.0,3,Very High,Withdrawn
636653,FFF,2014J,1,4.0,1,0,0,0,120,1,155.0,0,58.0,5.0,2.32,11.0,18.0,11.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,Very High,Fail
636656,FFF,2014J,1,3.0,2,0,0,0,120,1,106.0,0,2781.0,110.0,4.521951219512195,95.0,135.0,25.28181818181818,78.33333333333333,61.0,9.76387901058454,80.2,12.0,0.0,-27.416666666666668,0,Low,Pass
636704,FFF,2014J,0,2.0,2,0,0,0,120,1,30.0,0,1719.0,64.0,3.778021978021978,89.0,99.0,26.859375,65.33333333333333,52.0,12.822801660489118,60.0,12.0,6.0,-11.166666666666666,3,Very High,Fail
636749,FFF,2014J,0,2.0,1,0,1,0,240,1,150.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,Very High,Withdrawn
636783,FFF,2014J,1,5.0,3,0,0,0,150,1,88.0,0,4894.0,187.0,4.105704697986577,120.0,134.0,26.171122994652407,91.25,75.0,6.837397165588672,91.2,12.0,0.0,-68.41666666666667,0,Low,Distinction
636830,FFF,2014J,1,10.0,3,0,0,0,60,1,92.0,0,5251.0,183.0,3.753395282344532,52.0,192.0,28.693989071038253,88.41666666666667,67.0,7.786448990315666,89.0,12.0,0.0,-72.75,0,Low,Distinction
636832,FFF,2014J,1,4.0,2,1,0,0,120,1,24.0,0,8497.0,214.0,4.300101214574899,78.0,200.0,39.705607476635514,74.0,56.0,10.313274764284929,73.2,12.0,6.0,-11.583333333333334,1,Medium,Pass
637004,FFF,2014J,0,4.0,1,0,0,0,60,1,155.0,0,3834.0,131.0,3.4791288566243193,76.0,146.0,29.267175572519083,73.5,60.0,9.395356686828196,72.0,12.0,0.0,-57.25,0,Low,Pass
637089,FFF,2014J,1,8.0,2,0,0,0,180,1,5.0,0,447.0,23.0,3.286764705882353,48.0,53.0,19.434782608695652,64.33333333333333,54.0,12.34233905438241,64.33333333333333,3.0,0.0,0.0,3,Very High,Fail
637338,FFF,2014J,1,2.0,1,0,0,0,120,1,37.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,Very High,Withdrawn
637358,FFF,2014J,1,3.0,1,0,0,0,120,1,29.0,0,2308.0,102.0,4.242647058823529,193.0,101.0,22.627450980392158,77.41666666666667,54.0,12.310072249498733,85.8,12.0,6.0,-10.666666666666666,0,Low,Pass
637474,FFF,2014J,0,2.0,2,1,0,0,120,1,129.0,1,1060.0,29.0,3.4193548387096775,42.0,69.0,36.55172413793103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,Very High,Withdrawn
637509,FFF,2014J,0,,1,0,0,0,150,1,35.0,0,443.0,27.0,2.751552795031056,125.0,49.0,16.40740740740741,54.666666666666664,31.0,22.18858565419016,44.5,3.0,0.0,-74.0,3,Very High,Fail
637514,FFF,2014J,1,4.0,2,0,0,0,60,1,63.0,1,421.0,25.0,2.4911242603550297,30.0,61.0,16.84,46.0,29.0,13.291601358251256,46.0,4.0,2.0,2.75,3,Very High,Withdrawn
637563,FFF,2014J,1,10.0,2,0,0,0,120,1,66.0,0,848.0,27.0,4.1568627450980395,126.0,60.0,31.40740740740741,90.25,87.0,2.3629078131263035,91.0,4.0,0.0,-102.75,3,Very High,Fail
637582,FFF,2014J,1,3.0,3,1,0,0,90,1,21.0,0,2288.0,111.0,3.89778534923339,102.0,116.0,20.61261261261261,50.916666666666664,0.0,22.896837150906922,36.6,12.0,5.0,-23.0,3,Very High,Fail
637708,FFF,2014J,1,9.0,3,0,0,0,120,1,133.0,0,4338.0,126.0,4.907239819004525,230.0,199.0,34.42857142857143,93.25,80.0,5.54526825320471,89.2,12.0,0.0,-75.91666666666667,0,Low,Distinction
637788,FFF,2014J,1,3.0,1,0,1,0,60,1,109.0,0,248.0,14.0,2.1946902654867255,45.0,31.0,17.714285714285715,67.0,54.0,18.384776310850235,67.0,2.0,1.0,-0.5,3,Very High,Fail
637800,FFF,2014J,1,1.0,1,0,1,0,120,1,67.0,1,833.0,42.0,3.7022222222222223,75.0,53.0,19.833333333333332,66.66666666666667,50.0,15.275252316519465,70.0,3.0,0.0,-127.0,3,Very High,Withdrawn
637906,FFF,2014J,1,6.0,1,1,0,0,90,1,87.0,0,2750.0,170.0,3.3950617283950617,101.0,114.0,16.176470588235293,72.5,54.0,8.151965741742625,77.8,12.0,0.0,-38.75,0,Low,Pass
637939,FFF,2014J,1,1.0,2,0,0,0,150,1,142.0,0,688.0,37.0,2.719367588932806,23.0,59.0,18.594594594594593,33.25,15.0,23.084987907007157,33.25,4.0,0.0,-0.25,3,Very High,Fail
637980,FFF,2014J,0,6.0,3,0,0,0,60,1,28.0,0,3967.0,126.0,4.060388945752303,80.0,165.0,31.484126984126984,76.5,62.0,9.913260173763586,81.0,12.0,0.0,-50.333333333333336,0,Low,Pass
638034,FFF,2014J,1,8.0,2,0,0,0,120,1,7.0,0,3289.0,114.0,3.678970917225951,77.0,174.0,28.850877192982455,81.91666666666667,67.0,7.692479601808668,79.8,12.0,1.0,-68.41666666666667,0,Low,Pass
638388,FFF,2014J,1,7.0,2,0,0,0,60,1,150.0,0,1875.0,69.0,3.90625,75.0,88.0,27.17391304347826,83.0,67.0,7.965836142838081,89.2,12.0,0.0,-59.916666666666664,0,Low,Pass
638411,FFF,2014J,1,5.0,2,0,0,0,60,1,53.0,0,9669.0,180.0,4.963552361396304,83.0,285.0,53.71666666666667,84.66666666666667,75.0,7.702813338860896,85.4,12.0,0.0,-77.83333333333333,0,Low,Pass
638414,FFF,2014J,1,8.0,1,0,0,0,120,1,155.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,Very High,Withdrawn
638425,FFF,2014J,1,5.0,2,1,0,0,60,1,34.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,Very High,Withdrawn
638498,FFF,2014J,1,2.0,1,0,0,0,90,1,155.0,0,2932.0,129.0,4.80655737704918,93.0,118.0,22.728682170542637,70.91666666666667,54.0,7.329372208429381,72.4,12.0,0.0,-56.083333333333336,0,Low,Pass
638515,FFF,2014J,1,2.0,1,0,0,0,90,1,155.0,0,1788.0,44.0,5.786407766990291,92.0,90.0,40.63636363636363,70.91666666666667,59.0,8.57542295096159,71.0,12.0,0.0,-22.333333333333332,0,Low,Pass
638625,FFF,2014J,1,4.0,2,0,0,0,60,1,155.0,0,5946.0,183.0,3.713928794503435,143.0,230.0,32.49180327868852,90.25,78.0,4.788717801438941,91.2,12.0,0.0,-63.666666666666664,0,Low,Pass
638655,FFF,2014J,1,6.0,2,0,0,0,90,1,60.0,0,4521.0,146.0,3.8411214953271027,79.0,158.0,30.965753424657535,86.25,72.0,7.723929758166561,79.8,12.0,0.0,-50.833333333333336,0,Low,Pass
638677,FFF,2014J,0,7.0,2,0,0,0,120,1,123.0,1,1308.0,67.0,3.623268698060942,54.0,90.0,19.52238805970149,80.33333333333333,70.0,9.309493362512628,82.75,6.0,1.0,-40.833333333333336,3,Very High,Withdrawn
638831,FFF,2014J,1,8.0,1,0,0,0,90,1,149.0,0,1233.0,45.0,3.7591463414634148,50.0,126.0,27.4,56.0,29.0,15.604486534327235,56.0,5.0,0.0,-0.2,3,Very High,Fail
639028,FFF,2014J,0,3.0,1,0,0,0,90,1,71.0,0,3391.0,123.0,3.8186936936936937,74.0,171.0,27.56910569105691,73.58333333333333,28.0,21.69817056944217,55.4,12.0,4.0,-17.5,1,Medium,Pass
639231,FFF,2014J,1,6.0,1,0,0,0,120,1,142.0,0,2369.0,114.0,3.8395461912479742,77.0,105.0,20.780701754385966,78.33333333333333,60.0,10.280903155704253,85.6,12.0,3.0,-30.666666666666668,0,Low,Pass
639234,FFF,2014J,1,5.0,2,0,1,0,120,1,79.0,1,2377.0,79.0,4.9624217118997915,199.0,107.0,30.088607594936708,83.0,74.0,5.944184833375667,78.75,7.0,0.0,-82.71428571428571,3,Very High,Withdrawn
639238,FFF,2014J,1,7.0,1,0,0,0,120,1,154.0,1,1098.0,72.0,3.0842696629213484,24.0,54.0,15.25,67.0,64.0,4.242640687119285,67.0,2.0,0.0,-2.5,3,Very High,Withdrawn
639522,FFF,2014J,1,4.0,2,0,0,0,90,1,67.0,0,1744.0,42.0,5.3496932515337425,92.0,98.0,41.523809523809526,73.58333333333333,59.0,8.039203186808248,73.8,12.0,0.0,-62.333333333333336,0,Low,Pass
639919,FFF,2014J,1,2.0,1,0,0,0,60,1,144.0,1,750.0,21.0,4.143646408839779,56.0,57.0,35.714285714285715,70.0,68.0,2.8284271247461903,72.0,2.0,1.0,-102.0,3,Very High,Withdrawn
639993,FFF,2014J,1,7.0,2,0,1,0,60,1,37.0,0,137.0,6.0,3.341463414634146,20.0,27.0,22.833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,Very High,Withdrawn
640098,FFF,2014J,0,5.0,2,1,0,0,60,1,15.0,0,3278.0,157.0,3.91636798088411,104.0,158.0,20.878980891719745,79.5,69.0,6.346079677464448,82.4,12.0,0.0,-80.5,0,Low,Pass
640140,FFF,2014J,1,3.0,1,0,0,0,240,1,102.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,Very High,Withdrawn
640278,FFF,2014J,1,4.0,3,1,0,0,60,1,81.0,0,16227.0,252.0,5.939604685212299,107.0,296.0,64.39285714285714,87.5,80.0,6.543560331973864,83.8,12.0,0.0,-74.16666666666667,0,Low,Pass
640329,FFF,2014J,0,8.0,2,0,0,0,180,1,154.0,0,3315.0,130.0,3.7415349887133185,85.0,169.0,25.5,84.33333333333333,61.0,10.147398532121274,79.6,12.0,0.0,-39.416666666666664,0,Low,Pass
640393,FFF,2014J,1,4.0,2,0,0,0,120,1,86.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,Very High,Withdrawn
640429,FFF,2014J,1,4.0,2,0,0,0,90,1,150.0,0,6472.0,140.0,6.094161958568738,293.0,172.0,46.22857142857143,96.08333333333333,88.0,5.50137723803336,90.6,12.0,0.0,-75.33333333333333,0,Low,Distinction
640552,FFF,2014J,1,5.0,1,1,1,0,120,1,79.0,1,86.0,9.0,1.8297872340425532,7.0,19.0,9.555555555555555,64.0,64.0,0.0,64.0,1.0,1.0,20.0,3,Very High,Withdrawn
640584,FFF,2014J,1,10.0,1,0,0,0,120,1,77.0,1,194.0,19.0,2.3373493975903616,22.0,29.0,10.210526315789474,65.33333333333333,54.0,13.316656236958787,58.0,3.0,0.0,-66.0,3,Very High,Withdrawn
640711,FFF,2014J,0,2.0,1,1,1,0,90,1,140.0,0,4637.0,147.0,4.604766633565045,202.0,137.0,31.54421768707483,83.83333333333333,70.0,9.437192700194593,89.4,12.0,0.0,-90.5,0,Low,Pass
640752,FFF,2014J,1,6.0,3,0,0,0,60,1,15.0,0,3720.0,106.0,5.8125,118.0,125.0,35.094339622641506,70.0,34.0,14.528967929309676,62.8,12.0,2.0,-2.5,1,Medium,Pass
640774,FFF,2014J,1,4.0,1,0,0,0,120,1,38.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,Very High,Withdrawn
640848,FFF,2014J,0,4.0,1,0,0,0,90,1,144.0,0,2433.0,55.0,4.836978131212724,90.0,111.0,44.236363636363635,73.58333333333333,57.0,10.439943689619415,76.8,12.0,1.0,-23.333333333333332,0,Low,Pass
640892,FFF,2014J,1,3.0,2,1,1,0,60,1,44.0,0,2433.0,84.0,3.874203821656051,71.0,152.0,28.964285714285715,84.83333333333333,71.0,6.780095646058171,81.0,12.0,0.0,-40.166666666666664,0,Low,Pass
640913,FFF,2014J,1,9.0,1,0,0,0,90,1,64.0,0,1728.0,24.0,6.830039525691699,104.0,92.0,72.0,79.33333333333333,53.0,9.575853470942928,77.2,12.0,1.0,-0.8333333333333334,0,Low,Pass
640927,FFF,2014J,1,6.0,3,0,0,0,60,1,143.0,0,3917.0,143.0,4.075962539021853,94.0,190.0,27.39160839160839,85.5,70.0,8.050973967054038,81.0,12.0,0.0,-88.33333333333333,0,Low,Pass
641028,FFF,2014J,1,4.0,1,0,0,0,60,1,21.0,0,166.0,9.0,2.8620689655172415,22.0,19.0,18.444444444444443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,Very High,Fail
641085,FFF,2014J,1,7.0,2,0,0,0,90,1,154.0,0,363.0,36.0,2.357142857142857,24.0,47.0,10.083333333333334,70.0,62.0,11.313708498984761,70.0,2.0,1.0,6.5,3,Very High,Fail
641137,FFF,2014J,1,8.0,1,1,0,0,60,1,23.0,0,3482.0,168.0,3.1089285714285713,56.0,179.0,20.726190476190474,92.41666666666667,78.0,6.41671585970911,87.8,12.0,0.0,-50.416666666666664,0,Low,Distinction
641169,FFF,2014J,1,6.0,1,1,0,0,90,1,136.0,1,137.0,6.0,2.8541666666666665,13.0,22.0,22.833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,Very High,Withdrawn
641265,FFF,2014J,1,3.0,2,0,0,0,240,1,51.0,1,45.0,4.0,1.875,6.0,16.0,11.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,Very High,Withdrawn
641275,FFF,2014J,1,7.0,1,0,0,0,60,1,95.0,1,197.0,12.0,3.078125,22.0,22.0,16.416666666666668,31.0,30.0,1.4142135623730951,31.0,2.0,1.0,2.0,3,Very High,Withdrawn
641307,FFF,2014J,1,3.0,2,2,0,0,120,1,140.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,Very High,Withdrawn
641309,FFF,2014J,1,3.0,2,1,0,0,60,1,63.0,0,3916.0,96.0,5.221333333333333,93.0,137.0,40.791666666666664,79.08333333333333,61.0,9.0900378370383,83.8,12.0,2.0,-36.25,0,Low,Pass
641311,FFF,2014J,1,6.0,1,1,0,0,60,1,142.0,0,6308.0,152.0,4.341362697866483,111.0,235.0,41.5,89.5,74.0,6.417306146804762,86.0,12.0,1.0,-52.75,0,Low,Distinction
641363,FFF,2014J,1,8.0,2,0,0,0,120,1,143.0,0,1140.0,36.0,3.917525773195876,93.0,92.0,31.666666666666668,83.08333333333333,67.0,9.169696468985945,75.0,12.0,0.0,-10.0,0,Low,Pass
641401,FFF,2014J,1,10.0,2,0,0,0,60,1,9.0,0,3185.0,86.0,4.992163009404389,218.0,123.0,37.03488372093023,82.25,52.0,14.60463811757945,92.4,12.0,0.0,-77.83333333333333,0,Low,Distinction
641404,FFF,2014J,1,1.0,1,0,0,0,120,1,53.0,1,1469.0,28.0,5.118466898954704,44.0,54.0,52.464285714285715,70.0,70.0,0.0,70.0,1.0,0.0,-1.0,3,Very High,Withdrawn
641433,FFF,2014J,1,7.0,1,0,0,0,60,1,78.0,0,696.0,42.0,2.7729083665338647,29.0,72.0,16.571428571428573,72.0,64.0,11.313708498984761,72.0,2.0,1.0,1.0,3,Very High,Fail
641461,FFF,2014J,1,10.0,1,0,0,0,60,1,142.0,0,1756.0,99.0,3.370441458733205,64.0,123.0,17.737373737373737,85.25,78.0,6.850680125492518,87.4,12.0,2.0,-30.583333333333332,0,Low,Pass
641470,FFF,2014J,1,1.0,1,0,0,0,60,1,155.0,0,563.0,32.0,2.9322916666666665,49.0,64.0,17.59375,59.333333333333336,40.0,19.00876990584434,59.333333333333336,3.0,1.0,0.0,3,Very High,Fail
641547,FFF,2014J,1,5.0,1,0,0,0,90,1,29.0,0,1671.0,51.0,3.9976076555023923,89.0,122.0,32.76470588235294,80.25,63.0,11.394775517354834,86.2,12.0,0.0,-50.25,0,Low,Pass
641565,FFF,2014J,1,2.0,1,0,0,0,180,1,148.0,1,71.0,5.0,2.4482758620689653,9.0,18.0,14.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,Very High,Withdrawn
641804,FFF,2014J,1,6.0,2,0,0,0,120,1,25.0,1,232.0,17.0,2.5494505494505493,25.0,33.0,13.647058823529411,65.0,40.0,35.35533905932738,65.0,2.0,0.0,0.0,3,Very High,Withdrawn
641864,FFF,2014J,1,5.0,1,0,0,0,60,1,136.0,0,3612.0,146.0,3.77035490605428,72.0,193.0,24.73972602739726,87.75,74.0,7.374711088331775,92.6,12.0,1.0,-59.083333333333336,0,Low,Distinction
641866,FFF,2014J,0,8.0,1,0,0,0,60,1,129.0,1,38.0,4.0,1.8095238095238095,10.0,11.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,Very High,Withdrawn
641914,FFF,2014J,1,4.0,2,1,0,0,60,1,25.0,0,6711.0,158.0,4.540595399188092,95.0,188.0,42.4746835443038,87.83333333333333,75.0,7.081773446779776,88.8,12.0,1.0,-67.58333333333333,0,Low,Pass
642013,FFF,2014J,0,7.0,2,1,0,0,240,1,129.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,Very High,Withdrawn
642029,FFF,2014J,1,8.0,2,0,0,0,60,1,120.0,0,1939.0,83.0,3.9171717171717173,85.0,103.0,23.36144578313253,72.66666666666667,54.0,9.707853740267424,74.8,12.0,3.0,-34.666666666666664,1,Medium,Pass
642056,FFF,2014J,1,,2,0,0,0,60,1,25.0,0,2434.0,83.0,3.8391167192429023,65.0,140.0,29.325301204819276,90.5,81.0,5.807518637703432,92.6,12.0,1.0,-56.0,0,Low,Distinction
642128,FFF,2014J,1,2.0,2,0,0,0,120,1,144.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,Very High,Withdrawn
642375,FFF,2014J,1,8.0,1,0,0,0,60,1,115.0,0,2694.0,153.0,3.93859649122807,73.0,122.0,17.607843137254903,86.33333333333333,76.0,5.44949260913066,87.0,12.0,0.0,-4.333333333333333,0,Low,Pass
